ID_sp_then,gamma_sp,keep_idx,m200b_sp_now,m200b_sp_then
2396070,0.568190583828409,1895,466442001549.5355,355395072462.0131
2388028,0.5957856835405418,1896,459254903188.6114,345328564067.451
2388037,0.7663155843669902,1897,459205387357.59906,318232614350.86035
2379468,2.090654074801889,1898,455999581961.36725,167674397569.37354
2387974,0.9535657077442062,1899,457910676665.5719,290136623480.31934
2389488,0.44946112979959424,1900,461516332324.0794,372199856598.6102
2392299,0.3775009231088008,1901,468509028386.17676,391077184194.0214
2393227,0.8216836806760541,1902,458369865114.0143,309347561190.1096
2393399,0.8209167196915432,1903,456984977869.10706,308526135367.9951
2394845,0.7878640445833125,1904,457831391584.3212,314025483615.7931
2397102,0.6025865657925791,1905,461068862897.52246,345566056946.5514
2397174,0.12375721459608485,1906,459791043838.3019,433351416021.5131
2382142,0.6220348668427623,1907,454620355551.53455,337576532252.2237
2387985,1.0130485726548675,1908,454281725807.8975,279759478603.6962
2388029,1.2835548346555015,1909,476282028750.57135,257694294171.46274
2397215,1.110053845982476,1910,456933564968.043,268628529588.5475
2380171,1.1751200881014614,1911,665507557304.7197,379253362365.23895
2382154,0.6330738182307784,1912,464718342557.6302,343256662201.29126
2382832,1.0936583838194436,1913,595390029477.1538,352783347651.2633
2387949,2.0268748575450775,1914,460436560742.7165,174552975445.99136
2388054,1.765535540249099,1915,455135269732.05255,195529247322.35297
2392311,0.7575995412889086,1916,455192027965.2784,316769823400.31366
2380762,0.3641398877879957,1917,451293288141.3027,379123054625.66077
2384667,1.2150782629817407,1918,456443373868.8647,255187210135.3142
2392290,0.801633717064973,1919,453160581694.9666,308780396100.29913
2393389,0.5538233878129019,1920,452895335986.5848,347454158664.415
2380011,-0.046804922624224705,1921,493345430494.0819,504520144099.584
2387080,0.6389367231089829,1922,449915318758.5866,331391573882.4482
2390936,0.3668590662806772,1923,455334042075.83545,382020191466.75653
2393402,0.4567771224700865,1924,451340092737.2866,362720889835.6392
2396782,0.5808232727230582,1925,490377368943.5445,371380192484.80945
2397210,0.5698245601845822,1926,460820865210.06134,350837735967.26483
2397217,0.3985219743280815,1927,466020579059.5718,385106487598.0724
2397221,0.5751575592373045,1928,482874971030.95355,366691218959.1494
2382175,0.3806668004933459,1929,451243373292.03314,376094855189.1403
2384666,0.6576007631665918,1930,449264444612.6671,327969765638.97186
2386250,0.5384135789520897,1931,461474456188.3651,356656325931.26465
2387875,0.8198803859757351,1932,459259530098.1895,310215570254.96204
2391863,0.5215461190804107,1933,456039852434.34656,355312594269.8686
2380803,1.525181617816396,1934,448732642733.50146,216277488150.59024
2381997,1.0854343157111717,1935,462756973960.68835,275276215159.92224
2382918,0.6577282042569572,1936,508685602057.12225,371325453163.1255
2389472,0.43181065235568894,1937,448075743751.26526,364425564379.50195
2397213,2.645738384767503,1938,449032723647.2816,126595396125.61923
2379326,0.474802749477331,1939,468033720610.7882,372906160212.0472
2392303,0.35763542108322377,1940,450491301806.3709,379629142894.8634
2379489,0.42369161099349417,1941,453385814504.5907,370179783814.43286
2386209,0.5952860275099716,1942,459029403633.0273,345241543451.47
2387104,0.6513402982368913,1943,445227139062.99,325997667651.176
2388047,0.18857508222907976,1944,446716995421.22626,408170094536.5799
2392307,0.4021566541195102,1945,450524346594.4015,371653831832.14294
2394835,0.6017680892831294,1946,449353507185.79626,336917463021.12885
2378699,0.10970856501304148,1947,470615472538.12445,446545405249.9838
2379277,0.7001159462878299,1948,497399859158.78827,355796398401.90485
2379480,0.7839032947572014,1949,444652280673.0321,305564577446.1216
2382195,0.5104683083223955,1950,448200001528.8432,351060481858.7013
2383247,0.652062493997811,1951,443274312972.3914,324455646238.41125
2388027,0.6774177787404865,1952,445461696965.0841,322124372039.5323
2390924,0.5433801393704178,1953,451560925624.558,348166054549.447
2392318,0.9698523239703206,1954,443109825123.3125,278578976327.6824
2388049,1.0536730577171356,1955,444871408718.73584,268689755759.47278
2390480,2.2127799857820594,1956,508875850071.204,176495198505.84363
2393388,0.8521043222773823,1957,442744079332.2453,294483605577.6103
2394757,0.507983316671788,1958,451590712917.75415,354137196735.3115
2378190,0.6681022764677086,1959,444313034428.65295,322729228246.5443
2379492,0.4635072110479614,1960,442821324675.43494,354730455316.1739
2381896,2.9525841034466906,1961,496408283849.1514,120839140411.76775
2383306,0.4238714578377819,1962,459182451807.1152,374880348464.2594
2384248,0.5672600781080968,1963,463266922623.13837,353133102519.0627
2390927,1.0392090961972344,1964,443738482240.30817,269866969264.30157
2395750,2.7246368982674833,1965,617178472770.9579,167553430053.27588
2379400,1.120878869000611,1966,455717559151.7592,266529378742.8544
2382159,1.2052673919044408,1967,445153470932.0243,250046477348.78577
2389483,0.5092970700834482,1968,444470692147.0958,348334617756.1683
2396077,0.29780322046178637,1969,445406039879.08075,386246074247.4896
2378199,0.20043840822688336,1970,440695848114.43243,400388990398.3928
2386254,1.085961358964362,1971,444487163125.18,264341532989.52252
2390648,1.1650999678035856,1972,484981756292.30695,277705395490.3737
2397138,1.240466459453042,1973,441235372575.54034,243705833752.518
2397229,0.4053142321948169,1974,440971352063.14246,363223961359.5632
2397232,0.5170130280881127,1975,439895182431.32007,343478151356.54974
2397244,0.4624455001460624,1976,442497703674.30817,354651356035.22845
2379478,0.3022026352618855,1977,448088526811.79785,387755062187.6908
2379479,0.562592752249685,1978,441168279340.1441,337039979471.42413
2379484,0.7036912443517859,1979,453776538046.7672,324037205321.5321
2384323,0.6224969868256196,1980,535231520138.37634,397346150536.53925
2395959,2.6025259243545724,1981,440371540533.0952,126747659808.39072
2379259,1.4961485514819235,1982,468145587452.93884,228790764465.2268
2379476,1.067430311395018,1983,444339805682.7204,266607697093.2761
2383320,0.43312094410278,1984,442279451860.1154,359485888767.9141
2392317,0.4836144169711769,1985,439379690850.10223,348602964703.9438
2396342,1.4724473915025809,1986,657944311135.4291,325216423936.58136
2397238,0.17562459145899495,1987,438366712758.928,403030355275.6689
2397242,0.6478944425792048,1988,436877399133.61176,320411864505.08636
2378185,0.6155911555106162,1989,436417932618.31036,325061208323.1342
2382177,1.8268905868124683,1990,448939243070.51215,187286931432.16968
2383309,0.48100712813709495,1991,441460376247.34753,350691060651.6638
2383312,0.4425467183477665,1992,440380634679.0332,356331611772.4615
2389484,0.5604135130507876,1993,442687784281.992,338553717890.7072
2393393,1.5815414472048106,1994,441186968915.0937,206982270407.02017
2393412,0.454479228901628,1995,438078844071.0182,352450801803.05133
2394628,1.8010696212283872,1996,806043118969.2407,340443082268.3879
2382776,0.6676509721174896,1997,449521477457.85693,326582933652.5465
2384644,4.527134077118126,1998,439890973486.2622,50405410449.55884
2392286,0.45012430962219857,1999,439000716090.7665,353929308662.2946
2392297,0.4704141280596236,2000,455740770946.5589,363875133192.4605
2393410,1.3657401204775825,2001,442020197117.35834,229933510266.61853
2397208,1.185772145916944,2002,438551885509.6464,248647231845.24725
2378061,0.21250400584882345,2003,438615944508.6217,396205050256.7972
2388056,1.0562512929468921,2004,438059670026.28253,264249426918.10953
2396046,0.6961831449471959,2005,443934403803.46185,318150083259.2025
2397233,0.6707527435238927,2006,439773133924.50104,319026748136.6318
2378175,0.7237103279001789,2007,434488123817.00226,307305414714.3466
2378184,0.3425984031935786,2008,447075255945.0721,379471261072.7505
2393406,0.5977686396135421,2009,437174172308.4273,328413561511.63434
2394815,1.2830181133435126,2010,444692554747.69714,240664488426.39566
2380613,0.398872019230645,2011,441936616029.976,365142997411.4494
2386094,0.31001707824468966,2012,504097617763.9428,434594506823.35394
2389440,1.7566634763450772,2013,558051748527.4336,240762907178.1008
2389459,0.09527226369070507,2014,443171635479.56433,423420280935.9179
2394861,0.5399743981687865,2015,447310655894.8191,345451534342.8823
2396059,0.6414746808586175,2016,432710930975.18634,318332578795.9382
2384651,0.3026948203239922,2017,483224506180.5125,418061633374.11676
2387096,0.04942907186987574,2018,437485375968.12335,427258553553.1879
2390880,0.6411529583165034,2019,438891440633.2365,322929109884.4341
2392283,0.7059640010212501,2020,431179902348.99133,307566482935.01105
2395911,1.0381172841203636,2021,430826317937.1649,262151153593.69052
2380737,0.9536814784082337,2022,445819093079.7498,282459630391.0314
2396075,0.9023737684468209,2023,430018151051.4412,279220769099.63824
2378057,1.5442261683120597,2024,429201679345.7408,204987351561.70328
2379490,1.0508366795818493,2025,433768438015.9263,262339715038.68976
2383319,0.6842581908357906,2026,433914302117.35785,312748726242.9335
2384688,0.5672417188145479,2027,429594014083.84656,327468231468.6829
2386233,1.138203996516628,2028,432815203738.2228,251044768522.49945
2392263,3.593188461564631,2029,429360542355.80005,76922756213.91837
2396085,0.5883502401570281,2030,432570917681.12665,326423424524.80725
2382197,2.5341433448379735,2031,433809284250.6548,129012384601.069
2383313,0.6665768239057795,2032,432880974211.733,314655100851.30255
2387101,0.4016835763006982,2033,428604035718.79285,353651027711.24884
2388036,0.11302860484619502,2034,438331879382.89484,415252716216.5686
2391484,0.7324016600610674,2035,446118260042.8437,314221570484.793
2393397,2.272945830632025,2036,428492168586.38043,144397528622.25085
2394800,1.2071514859325472,2037,431345201188.0609,242071899909.83002
2384606,2.4664411704769553,2038,437972010749.5328,134539362290.31845
2389486,0.36397784210242723,2039,427701569719.65643,359331956631.8539
2393191,2.498721988328686,2040,621558704168.723,188007980038.7615
2393423,0.29563585445832374,2041,435429370288.56195,377986367199.23535
2378696,0.6098522937205033,2042,464509210238.92554,346936175651.9896
2380792,1.1275627301620974,2043,441160324450.4397,257191537327.76797
2384685,0.43493885757389655,2044,431655333020.6551,350545487682.09875
2386251,0.4396360906482948,2045,436704978122.39435,353849994738.0248
2387091,1.9197304176419663,2046,426220601459.35675,170082476381.32187
2388053,0.3530868230841157,2047,436674421208.348,368787520540.36017
2390904,1.2503959702257437,2048,442302973131.151,243137432589.9135
2378202,0.43206800211730106,2049,425397158562.3667,345938183610.3206
2380808,0.575909914363359,2050,426416860404.73456,323700837029.4378
2384683,0.6576289425224804,2051,430538459857.41254,314295278312.68616
2389359,0.5069211425818829,2052,431798549984.09674,338788354100.191
2392203,4.113235327369224,2053,434510324398.7872,60694899850.03526
2395790,0.4255523698564767,2054,461629035166.85596,376574725020.6913
2396076,0.3808664467199748,2055,426793152701.1491,355682506888.4661
2383178,-0.041331289872824285,2056,435372937004.6514,444069814660.9019
2387106,0.954034654647507,2057,430400329764.5107,272644610826.8199
2396073,0.7973475421986222,2058,430446998401.85315,293905739891.26
2380789,3.158853143803209,2059,427179328221.81335,94212869493.87717
2384684,0.7115567176119549,2060,427814050402.2576,304349935413.86694
2388057,0.5405398237578234,2061,424155347772.7853,327480403801.42456
2393356,1.3098901604401199,2062,430856695765.5164,230197297425.16837
2378170,2.75581181041406,2063,422205014579.2865,112924168806.01654
2383324,0.3315587085273501,2064,428357859745.37714,365510082095.6265
2392315,0.9830251710840098,2065,432662301312.7697,270301415553.95245
2395971,1.5062652415777456,2066,435958788365.0777,212031533631.4278
2396072,1.6516419297719767,2067,426107838368.93414,193313021410.57117
2378200,0.6478339674845853,2068,420572799555.0822,308462774759.93567
2379455,0.5724670774635112,2069,422383838970.80493,321167999961.1105
2386260,0.5324515552808933,2070,424919698399.37555,329342826374.716
2378204,0.37651771459704403,2071,423835101676.18695,353953145212.81274
2380722,0.9380947364768546,2072,423561559506.3346,270366968609.72348
2380811,0.5681293234733541,2073,422280317604.8417,321756495417.866
2386259,0.6806038439879623,2074,424010278993.98627,306145194894.87964
2387083,1.463445341294122,2075,419402110943.9547,208201967512.68414
2388064,0.6898405509264661,2076,427826914641.5732,307538515127.10187
2389501,0.4826433685816987,2077,422916049231.0523,335696702625.5309
2378197,1.1287583441741278,2078,432182917141.57275,251813692110.18027
2382196,0.3061833338216761,2079,418597193671.9626,361545251315.3151
2383332,0.39528892018729106,2080,421746873770.96173,349059556744.63513
2389482,0.731438828445961,2081,436302426606.70917,307449455037.16315
2396835,0.9272529750389475,2082,493323436890.93243,316535241670.9399
2384555,0.9716335806921512,2083,411508745261.97675,258491240932.6492
2384693,0.05002581801998025,2084,417267528055.5698,407396969208.1523
2390385,0.7739229733785672,2085,438354115270.2047,302678635351.4443
2392288,0.4557866953575657,2086,431054280829.45496,346582361018.16223
2395970,0.5964461231922027,2087,426138087644.328,320325708513.47784
2396754,1.0616111513340662,2088,444677812998.0295,267554531976.8501
2383331,0.7937147456135157,2089,416349606419.58307,284774790808.32825
2384692,0.7393906626860401,2090,416390642784.1287,292303787038.6335
2397240,0.5404849127703608,2091,420523319885.295,324684731903.3095
2378201,0.5469464909126537,2092,418822118508.53,322372873872.11395
2379291,1.0448686086214813,2093,548930663533.12146,332938425234.2447
2382085,1.2760254387425833,2094,424640644274.37836,230582844057.06302
2382155,0.40006994259429346,2095,464668534006.9301,383704852930.77277
2388050,0.8639735403297021,2096,415861895243.87067,275036748584.19336
2389496,0.27355305696194165,2097,416280265702.3248,365202445303.47345
2392296,0.4655025817765057,2098,419653094253.1417,335850256378.99615
2393421,1.3768291982062102,2099,415334516143.13824,214908480048.28726
2393429,0.7342875640243647,2100,415090135292.9387,292103299636.6282
2396055,0.7243335784227651,2101,415467654298.9261,293764959273.8666
2396857,0.020108254086426917,2102,449699002786.9645,445392453612.95874
2378209,0.7126109928527283,2103,412798189494.8274,293519423344.07684
2384676,0.4421651412682029,2104,421620487525.5494,341214240427.77747
2388044,0.7427247063449557,2105,415218158649.59924,291016028247.00275
2393408,0.6346065410301854,2106,415881798123.96014,306959112130.3902
2394864,0.7175118386613705,2107,414804823533.42413,294255320198.3269
2378149,2.4138987758081827,2108,414385144307.5341,130535007082.04614
2379361,2.4393136206717925,2109,416330518512.6478,129562445123.65718
2380800,0.6873957784753003,2110,412574968510.9298,296922001467.28436
2382179,1.5912940836098548,2111,418317769705.31635,195339425753.04465
2392870,0.40552810901137365,2112,431727787776.44696,355573729697.212
2396006,1.0143853279939852,2113,418950445047.6178,257836491576.58282
2387074,2.238963542041765,2114,411273275996.43536,140867190542.5185
2390885,1.8512206215588893,2115,441941797559.0877,182233621143.06412
2382174,0.7030779067268927,2116,428029114260.40076,305740956546.0949
2386236,1.439110940765709,2117,412753630540.27277,207301528061.78745
2390923,0.5218226993022227,2118,409644016494.12024,319122142847.07385
2390935,0.4965926382493083,2119,409511122255.2897,322893686576.842
2393409,0.6603855757924402,2120,410128680838.6071,299001342055.9848
2394862,0.11440938255506299,2121,411832181616.2852,389890577544.9402
2397127,0.7941284548197237,2122,412302537188.51514,281950851028.9056
2380781,0.5791517908392471,2123,469377399284.11816,355760620449.0527
2387107,0.9678921713810951,2124,411546168814.6787,258978014663.17526
2387116,0.4605764171151943,2125,411108574118.1774,329788560408.0277
2389431,2.1378588396289855,2126,411237240844.36676,147837376499.5946
2389493,0.5075643666670219,2127,417218954363.8387,327248484001.5969
2380751,0.6620015408749667,2128,413970616913.62537,301568981562.9433
2380769,1.6371557072538954,2129,418636063811.73016,191244465175.7946
2380793,0.5645720773163778,2130,409862346492.002,312826692519.68353
2383323,2.086046744912952,2131,410842272663.57135,151403169884.68198
2389494,0.6590502392440091,2132,408561542684.737,298049228723.16943
2390945,0.6239583604431783,2133,409197835523.25964,303568665288.6415
2390953,1.661987151516156,2134,408814468385.216,184551598072.58456
2394867,0.47901468488198023,2135,410903147095.45325,326728125146.971
2396078,0.5085267609372817,2136,410186197911.0212,321584155582.635
2397231,1.0085779983827037,2137,412314172400.6513,254458474392.76044
2377501,1.5872380747636214,2138,438076936180.8046,204963692767.86404
2384698,0.5886225179871631,2139,411482211599.262,310469167435.7759
2384699,0.19673440531214872,2140,410157895187.54205,373305201764.20465
2393432,0.6577230227127839,2141,412663055555.29767,301232579499.1838
2395910,0.6197126324867959,2142,412745654275.6983,306823419904.76685
2397237,0.3712652368230023,2143,426408802766.04614,356998696797.2891
2397245,1.1208747740596583,2144,408766826220.74255,239070405674.31894
2380626,0.344947080576681,2145,430467363955.33234,364964283554.3299
2380810,0.5837230003789957,2146,406661433716.8871,307552073222.23425
2397133,0.6601351447851668,2147,409689719782.4251,298717117394.1794
2382139,1.4674686233147782,2148,420340752140.22845,208266568393.4287
2383325,0.7774258483201465,2149,409041981143.4934,281965884030.5851
2394869,1.688037131964244,2150,408310177686.052,182040419385.57504
2396098,0.5341283043230738,2151,405913070337.6662,314359003237.5134
2382204,0.5523684689140755,2152,407184899192.66046,312603404148.097
2384694,2.1465147651195973,2153,405950697895.70905,145333641006.52573
2387034,1.6676603121956166,2154,403628325640.4739,181716408213.79535
2397247,0.6323088832066869,2155,404831389724.34265,299131614725.54474
2381821,1.1783521064806246,2156,543481211152.66925,309235451735.6213
2389503,0.5176677874265396,2157,403764009704.4335,315167508118.56006
2394868,0.265838317822186,2158,401558272669.42413,353589837494.4058
2378203,1.7313309729647777,2159,401277846930.8917,175236717139.26242
2378917,-1.2039656612034084,2160,516621510453.77014,919159692920.7098
2384697,0.15864613766038368,2161,402985549768.9166,373523792369.06354
2387098,0.4884606100877328,2162,404866235098.90643,320475976084.1834
2387117,0.5370383890091348,2163,407400082439.40814,315071543880.37787
2390942,0.4785117292123168,2164,410018409174.29047,326103108027.687
2383311,0.7365043435743333,2165,403762654520.2082,283830777757.5905
2396066,1.971342314342372,2166,405401294595.08453,157827921216.94638
2396082,2.48488209371153,2167,401830633774.59155,122352683490.58195
2397225,1.5838272444187307,2168,398531815791.56323,186766256475.61423
2386258,0.5445430973922182,2169,404006094243.9139,311326645216.0847
2388033,0.9012183102934166,2170,397630949032.1038,258333809592.94366
2388078,0.4780509245212712,2171,400253909907.5817,318407239201.3006
2389489,0.7748106567816552,2172,398951209664.8304,275354373873.70233
2389512,0.8462896895516764,2173,398771177425.384,265974846659.53223
2378207,0.9986340899551348,2174,396160147108.54834,245655260601.4582
2382121,0.598728767312337,2175,398207773272.9852,299003848090.3292
2386274,0.38577263691819164,2176,395718108364.16406,329011699048.01135
2392335,0.5579552137165164,2177,402778237813.9558,308394732692.4687
2393401,1.296995664507741,2178,396942032396.41833,213390120173.58984
2393431,0.5807135746868246,2179,401352620357.20026,303974546326.6727
2380499,2.7326801902806106,2180,1135352076749.3232,307044615733.8195
2384691,0.5439545640919021,2181,399757672558.9163,308139587959.8788
2387113,0.9847372024345493,2182,397270124801.3188,247987255292.7091
2394880,1.6446191094168734,2183,395907296699.04156,180216534611.70172
2396091,0.7479386293660594,2184,399482750528.2172,279289751880.96893
2387123,0.3011292808666791,2185,397361919370.8928,344035272074.46564
2388022,1.4632359381975288,2186,391819277523.5592,194528633797.5334
2392336,0.4493827923746499,2187,403716941415.44006,325598489869.434
2397201,0.4143466185419305,2188,395746812610.59827,324566992986.33124
2380809,0.483521852314535,2189,395100234151.66034,313485618551.2137
2387115,0.3879537404264412,2190,393022375109.57635,326429497701.18243
2393418,0.3676568645033315,2191,394662899581.6074,330991388174.94415
2397144,0.49101773353875666,2192,393786266752.79834,311324315974.87866
2380814,0.5786127241253229,2193,391720812626.3629,296978069502.53033
2382164,1.3419893237131297,2194,390955174067.05994,205694753847.33112
2386270,1.4092046909092455,2195,392217467005.57025,199826879187.17197
2390929,0.7021664178260496,2196,413542596117.5731,295522119445.1051
2396865,0.34180913315088984,2197,404150270401.6746,343166719657.0433
2397249,0.8975019296347397,2198,400591283801.508,260720352365.5319
2380318,1.327449991145635,2199,486339356224.8983,257666141937.33176
2380826,0.9857793443245794,2200,392374425057.3835,244809101828.73462
2382206,0.14690260816911702,2201,396231428446.4891,369333207834.27826
2383314,0.7253563035711337,2202,394011280615.68225,278457473035.87976
2384675,0.4186139678510328,2203,396621173525.7472,324620501416.829
2387119,1.3810783130819415,2204,392039023516.0282,202442522177.2055
2389502,0.782524893821486,2205,391304378870.76166,269081389750.29904
2389513,0.8552758393437535,2206,391531544274.30133,260025526877.1025
2378212,0.5901073557764257,2207,390382903310.59796,294340219598.4353
2380812,1.3845523495315528,2208,391665034978.73157,201913445216.90933
2382192,1.7027458916231202,2209,389266047226.04224,172332522991.05826
2389480,0.1696629659664607,2210,390599814324.11066,360139881559.16345
2393329,1.8116680002180403,2211,420675391722.13055,176779011300.89603
2395599,0.31116447374807316,2212,423364126289.81146,364791895647.3777
2380816,2.84981486641657,2213,401159092350.641,102575497679.00272
2380818,0.5067061219388879,2214,391351627698.30414,307085369130.7062
2388088,0.7791741815390864,2215,391074382734.42645,269354785889.92477
2393404,0.6690925070799456,2216,391123735846.2348,283960295679.56683
2393407,1.15735862985498,2217,391455783207.0996,224983412945.34573
2378041,0.25419787429365026,2218,394341580483.88354,349174875333.2713
2380553,1.169517303615361,2219,394456495179.55524,225392768836.7465
2380807,0.5963724167925187,2220,397445950162.7377,298768520970.85077
2387112,0.3285563763080007,2221,388733391698.53265,332176143670.6641
2379502,1.5889070412130315,2222,387925907247.03766,181354557272.28168
2382200,0.29520912339409067,2223,393937421832.13586,342037987334.9536
2387026,0.8704296862317134,2224,400297205356.4859,263926126064.90848
2390874,0.7776847811315786,2225,386340261298.922,266283855961.6048
2393229,0.5818544117519233,2226,387062181545.9645,292991322237.4802
2394866,1.1025533733960646,2227,385068207419.6024,227193315582.68738
2396092,1.390600431798821,2228,386134489101.7396,198486999301.77124
2386245,0.3102417924817025,2229,388245668543.8669,334679803048.80597
2387100,1.9932220580533273,2230,391966474342.24744,151008151513.02686
2390918,1.444847762960153,2231,418425175922.8407,209573869987.3795
2396105,1.233163202817405,2232,385932734930.9132,213907024521.333
2397047,0.9081651356281105,2233,421032784065.10535,272629742674.071
2383299,0.2077660049718017,2234,388607173229.80676,351828564948.75354
2384686,1.0457562946737897,2235,382398635470.1179,231834613117.0617
2386217,2.6561606583538944,2236,391652375075.44434,109868865094.03662
2386252,0.9943021390602322,2237,392253091303.6907,243737281339.32724
2388090,0.2591903941069446,2238,384236787880.5604,339415576196.29755
2392313,0.48928582680448424,2239,390942706310.8726,309332485560.7256
2394893,1.475805901251265,2240,387717725697.04565,191337896885.70776
2397260,1.7010359258111296,2241,384310915303.4732,170278109775.2703
2386242,1.4181509684923215,2242,399240593447.272,202536068454.67526
2388015,1.8234914547189016,2243,381397952571.444,159369312174.08548
2390533,1.4357090915618247,2244,664322251389.8813,334193041042.64874
2393439,1.0194727890282829,2245,381539308841.7083,234241421930.1677
2379498,0.7681913222876124,2246,384241158336.78326,266042955009.75604
2380479,1.137561546138213,2247,414594764609.8417,240550354215.57718
2380804,0.08459711248798317,2248,397184152838.8091,381425929895.63385
2390921,1.6416501824890688,2249,384495488537.19836,175270733694.60098
2392324,0.3439041401513313,2250,381343420134.296,323476804713.5986
2392337,0.45229464142808984,2251,386437471533.2218,311228581955.5193
2393438,0.5091350645803981,2252,387050762879.0922,303357757238.21106
2378208,0.6723777516541897,2253,385501404613.5722,279438759240.4924
2384703,1.6712231051738615,2254,379829637259.42285,170710764070.55627
2384727,0.9511382737633082,2255,381431526960.1536,241959600945.59598
2388065,0.16213388313534718,2256,383820522802.044,355166615061.5641
2393430,0.7172014276651099,2257,381523127215.7436,270686070333.8217
2394846,0.025683133405975136,2258,381694449472.05963,377031950789.1267
2394873,2.6106611459884568,2259,381710897017.6904,109437088822.87251
2380699,0.9107913302568412,2260,381584202199.3661,246775424608.75964
2382219,2.9310141545868658,2261,385507011071.28296,94816460689.89836
2389458,1.2702626005085513,2262,381812899754.9098,207899627493.94672
2397265,1.297304601408493,2263,381487894612.89526,205051889016.56674
2379493,2.105545697277155,2264,387594980121.07684,141509484514.14703
2396111,0.8144576507573204,2265,383698164548.4178,259849649903.56143
2378222,0.3230577436250445,2266,380864158534.1019,326309313426.0923
2380806,0.6604738436894355,2267,375958425545.14685,274078187805.15912
2380827,1.0726054376809897,2268,386052148075.2205,231061664147.33026
2388046,0.6209520839382038,2269,378500352506.96185,281199595646.14453
2389479,0.2928861325376615,2270,379591934907.7457,329949036403.4095
2395521,1.0375896799565654,2271,380624374377.8858,231662530164.97058
2396102,1.2632020137941544,2272,376535917687.4874,205720189436.00732
2383333,0.553049308497267,2273,377354122230.60785,289607390383.9204
2388099,1.1351278858915734,2274,378617275542.91656,219931986707.66202
2390962,1.0255623582298565,2275,379596703589.28613,232370639312.63934
2391899,-0.7451194263867033,2276,464258294624.7559,663157662384.5756
2397283,0.25669729453592693,2277,378887303068.6666,335089650780.6157
2382211,1.5837475368339287,2278,377998229525.89014,177150240874.2683
2384741,2.6182659069843894,2279,373536747069.7342,106704520629.62166
2387873,0.3586798708544251,2280,377978516968.5649,318363437014.9531
2392218,2.7108473079697046,2281,378794393577.3069,103517069063.85126
2392237,1.1551889639784807,2282,493546191053.0675,283953031949.8083
2380643,1.0326102102409738,2283,385517348120.1895,235200370338.32242
2382173,1.2167657597318577,2284,374966864802.7567,209466308268.0464
2389416,0.8521267133590554,2285,391888443038.45886,260655061267.44775
2390940,1.9073304274790384,2286,381135514001.27185,152996544918.37894
2394899,0.38719221216077676,2287,372754051618.16003,309708240504.06213
2396034,0.8785233648856657,2288,373680701749.50433,245424772502.81653
2396099,0.6114528969920311,2289,373826238216.73474,278992408866.25543
2397266,0.7072655837466448,2290,376548422184.99585,268429858643.39273
2377982,0.3038207313632085,2291,385440262713.3063,333283984131.2425
2379518,0.5060722889731399,2292,375095273310.42755,294418639110.5634
2380635,1.2468215873614374,2293,375822843694.6588,206946459649.87604
2382156,1.9125323358321846,2294,390304464036.86084,156287634730.5954
2383326,0.5750611394729315,2295,376641912854.7411,286031919569.7119
2384654,0.442187945233009,2296,378815346674.6186,306569021354.1113
2394621,1.168035119559091,2297,405878074262.40155,232083624563.26013
2394889,1.5240824097274,2298,374413744874.21985,180552657165.8492
2397258,0.5638437218102457,2299,377269234906.5349,288050441546.8876
2380832,1.2511141469328824,2300,376968906848.7157,207151575324.9886
2384180,0.6548605879305679,2301,403192571806.08203,294722823569.7486
2391737,-0.3832262740556687,2302,430351590567.0252,516974103632.653
2393454,0.508504942401933,2303,370470277650.2202,290450083269.4329
2397270,1.2420185032830502,2304,375582942013.49347,207290263907.20956
2397274,0.26199833104344816,2305,377500697249.3663,333017467821.20087
2380836,0.7036370620067205,2306,372380619433.65686,265920103481.17535
2383062,0.6881907029836514,2307,420919358810.0371,302812079936.5887
2383339,1.8281781641639951,2308,374114590891.2126,155975704256.20303
2386263,0.3894306506951662,2309,369248898138.14905,306467471158.9
2387105,0.6991986825638729,2310,390587442493.4545,279514794503.9394
2393433,0.7390901312965876,2311,374084967605.7012,262643221291.82095
2394821,1.58187930071372,2312,435850969017.07764,204445836313.03015
2396061,1.5326289877166042,2313,376497974699.9821,180816692913.75552
2396106,1.2491519102999027,2314,372149201377.10474,204695177162.05316
2397190,0.7330382697511717,2315,369819585852.2613,260401569459.14722
2383334,0.8280247873296281,2316,372459292600.98645,250606072064.1656
2384718,0.9919139820074624,2317,373006972854.6694,232043210432.1072
2388060,0.882599400221366,2318,384999409133.89813,252365900831.5307
2389475,0.5780272975551961,2319,368723016803.4229,279620913268.71313
2389530,0.7149441326926899,2320,373691426909.4092,265416124238.37726
2390938,0.6700886688769941,2321,373690054077.4887,271173942629.00638
2393327,0.1000461437377707,2322,380104319531.8548,362335057480.1781
2397254,0.6650841105806002,2323,377302048435.75995,274451538531.50732
2379510,0.5420228692301644,2324,372175385146.4924,287144034070.7606
2383370,0.34179735897251445,2325,368550922858.4175,312940836867.5734
2388103,0.47546966730136675,2326,369188721056.8412,294057481782.33856
2392305,5.080065671495271,2327,391375076562.1781,34419953299.82451
2392345,0.4050166901824954,2328,368956415474.9909,303949209641.63385
2380692,1.1638070362736201,2329,374665439347.5704,214669951290.37027
2384708,1.6394370528782998,2330,368380752185.6612,168102835176.5297
2388091,0.34015732419945705,2331,367235802362.6458,312068977027.0089
2393462,1.0402930159946908,2332,369014440189.50256,224305916891.82123
2393463,1.9228914534029595,2333,368326448000.8871,146757763303.36063
